dail,electiondate,elecyear,district,districtid,party,partyid,name,pid,duplicate,m,ncand,electorate,quota,totalvote,validvote,spoiledvote,turnout,firstpref,finalvote,voteshare,quotashare,count,resultnotes,result,seat,enter_mt,exit_mt,byelec,bynote,female,age,birthyear,est_age,est_birthyear,deathyear,death,inc,local,mayor,seanad,euro,cruns,cwins,birthplace,localborn,occupation,iscoid,educode,eduyears,school,feeschool,university,ucd,edufield,edufieldcode,post_local,pre_local,post_cand,pre_cand,post_mp,pre_mp,hereditary,cablegacy,samename,samedistrict,samecounty,pre_fam,post_fam,familynotes,generation,familyline,family,predrelation,govparty,juniorgovparty,cabappt,cab1,cab2,cab3,cab4,cab5,cab6,cabexp,juniorappt,junior1,junior2,junior3,junior4,junior5,juniorexp,speaker,name_original
22,6/11/1981,1981,Laoighis Offaly,127,FF,1,"Cowen, Bernard F",1896,0,5,11,70417,9334,56470,56002,468,.802,6892,9803,.1231,.74,7,,1,5,0,0,0,.,0,49,1932,49,1932,1984,0,1,1,0,1,0,4,3,"Clara, County Offaly",1,Auctioneer; Publican,5,2,12,Clara NS; Tullamore CBS,0,NA,0,NA,,1,1,1,0,1,0,0,0,,,,,"Cowen, Brian (Son); Cowen, Barry (Son)","Other relatives: Cowen, Christy (Father, LOCAL, Offaly County Council from 1932 until his death in 1967)",1,4701,47,1,0,0,0,,,,,,,0,0,,,,,,0,0,Bernard F Cowen
23,2/18/1982,1982,Laoighis Offaly,127,FF,1,"Cowen, Bernard F",1896,0,5,12,70417,8970,54243,53816,427,.77,7156,9488,.133,.8,7,,1,3,0,0,0,.,0,50,1932,50,1932,1984,0,1,1,0,1,0,5,4,"Clara, County Offaly",1,Auctioneer; Publican,5,2,12,Clara NS; Tullamore CBS,0,NA,0,NA,,1,1,1,0,1,0,0,0,,,,,"Cowen, Brian (Son); Cowen, Barry (Son)","Other relatives: Cowen, Christy (Father, LOCAL, Offaly County Council from 1932 until his death in 1967)",1,4701,47,1,1,0,0,,,,,,,0,1,MOS at Dept. of Agriculture,,,,,0,0,Bernard F Cowen
24,11/24/1982,1982,Laoighis Offaly,127,FF,1,"Cowen, Bernard F",1896,0,5,10,71962,9153,55304,54915,389,.7631,7423,9609,.1352,.8100000000000001,0,,1,5,0,1,0,.,0,50,1932,50,1932,1984,1,1,1,0,1,0,6,5,"Clara, County Offaly",1,Auctioneer; Publican,5,2,12,Clara NS; Tullamore CBS,0,NA,0,NA,,1,1,1,0,1,0,0,0,,,,,"Cowen, Brian (Son); Cowen, Barry (Son)","Other relatives: Cowen, Christy (Father, LOCAL, Offaly County Council from 1932 until his death in 1967)",1,4701,47,1,0,0,0,,,,,,,0,0,,,,,,1,0,Bernard F Cowen
1,12/14/1918,1918,Down Mid,56,U,25,"Craig1, James",1909,0,1,2,,,11346,11346,,,10639,10639,.9377,,1,Elected,1,1,0,0,0,.,0,47,1871,47,1871,1940,0,0,0,0,0,0,1,1,"Sydenham, Belfast",1,Lieutenant Colonel,0,2,12,"Merchiston Castle School in Edinburgh, Scotland",1,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,"Son: the Rt. Hon. James Craig, 2nd Viscount Craigavon, 2nd Bt. (2 March 1906 – 18 May 1974), was a British hereditary peer who sat in the House of Lords.",1,99999,,0,0,0,0,,,,,,,0,0,,,,,,0,0,James Craig1
17,3/10/1965,1965,Cork Mid,38,FG,2,"Creed, Donal",1914,0,1,4,50220,19040,38078,38078,,.7582,10957,11105,.2878,.58,2,,0,0,0,0,1,By election caused by death on 9 December 1964 of Dan Desmond. The Writ for the By Election was moved on 10 February 1965.,0,41,1924,41,1924,,0,0,1,0,0,0,1,0,"Carrigaphooca, Macroom, County Cork",1,Farm Owner,6,3,14,De La Salle School,0,"University College Cork (Diplomas in Social and Rural Science, Public Admin.)",0,"Social and Rural Science, Public Admin.",3,1,1,1,0,1,0,0,0,,,,,"Creed1, Michael (Son)","Other relatives: Creed, Michael (Father, LOCAL, Cork County Cllr, 1950-64); Creed2, Michael (Nephew, LOCAL, Cork County Cllr 2007-)",1,4801,48,0,0,0,0,,,,,,,0,0,,,,,,0,0,Donal Creed
18,4/7/1965,1965,Cork Mid,38,FG,2,"Creed, Donal",1914,0,4,9,50220,8025,40121,40121,,,6103,8011,.1521,.76,6,,1,4,0,0,0,.,0,41,1924,41,1924,,0,0,1,0,0,0,2,1,"Carrigaphooca, Macroom, County Cork",1,Farm Owner,6,3,14,De La Salle School,0,"University College Cork (Diplomas in Social and Rural Science, Public Admin.)",0,"Social and Rural Science, Public Admin.",3,1,1,1,0,1,0,0,0,,,,,"Creed1, Michael (Son)","Other relatives: Creed, Michael (Father, LOCAL, Cork County Cllr, 1950-64); Creed2, Michael (Nephew, LOCAL, Cork County Cllr 2007-)",1,4801,48,0,0,0,0,,,,,,,0,0,,,,,,0,0,Donal Creed
19,6/18/1969,1969,Cork Mid,38,FG,2,"Creed, Donal",1914,0,4,8,47880,7813,39063,39063,,,7400,8583,.1894,.95,3,,1,2,0,0,0,.,0,45,1924,45,1924,,0,1,1,0,0,0,3,2,"Carrigaphooca, Macroom, County Cork",1,Farm Owner,6,3,14,De La Salle School,0,"University College Cork (Diplomas in Social and Rural Science, Public Admin.)",0,"Social and Rural Science, Public Admin.",3,1,1,1,0,1,0,0,0,,,,,"Creed1, Michael (Son)","Other relatives: Creed, Michael (Father, LOCAL, Cork County Cllr, 1950-64); Creed2, Michael (Nephew, LOCAL, Cork County Cllr 2007-)",1,4801,48,0,0,0,0,,,,,,,0,0,,,,,,0,0,Donal Creed
20,2/28/1973,1973,Cork Mid,38,FG,2,"Creed, Donal",1914,0,4,6,49402,8114,40856,40566,290,.827,7728,8273,.1905,.95,2,,1,3,0,0,0,.,0,49,1924,49,1924,,0,1,1,0,0,0,4,3,"Carrigaphooca, Macroom, County Cork",1,Farm Owner,6,3,14,De La Salle School,0,"University College Cork (Diplomas in Social and Rural Science, Public Admin.)",0,"Social and Rural Science, Public Admin.",3,1,1,1,0,1,0,0,0,,,,,"Creed1, Michael (Son)","Other relatives: Creed, Michael (Father, LOCAL, Cork County Cllr, 1950-64); Creed2, Michael (Nephew, LOCAL, Cork County Cllr 2007-)",1,4801,48,0,1,0,0,,,,,,,0,0,,,,,,0,0,Donal Creed
21,6/16/1977,1977,Cork Mid,38,FG,2,"Creed, Donal",1914,0,5,8,75031,10209,61694,61248,446,.8222,8088,10413,.1321,.79,4,,1,3,0,0,0,.,0,53,1924,53,1924,,0,1,1,0,0,1,5,4,"Carrigaphooca, Macroom, County Cork",1,Farm Owner,6,3,14,De La Salle School,0,"University College Cork (Diplomas in Social and Rural Science, Public Admin.)",0,"Social and Rural Science, Public Admin.",3,1,1,1,0,1,0,0,0,,,,,"Creed1, Michael (Son)","Other relatives: Creed, Michael (Father, LOCAL, Cork County Cllr, 1950-64); Creed2, Michael (Nephew, LOCAL, Cork County Cllr 2007-)",1,4801,48,0,0,0,0,,,,,,,0,0,,,,,,0,0,Donal Creed
22,6/11/1981,1981,Cork North West,106,FG,2,"Creed, Donal",1914,0,3,5,40156,8487,34182,33947,235,.852,8104,9335,.2387,.95,2,,1,2,0,0,0,.,0,57,1924,57,1924,,0,1,1,0,0,1,6,5,"Carrigaphooca, Macroom, County Cork",1,Farm Owner,6,3,14,De La Salle School,0,"University College Cork (Diplomas in Social and Rural Science, Public Admin.)",0,"Social and Rural Science, Public Admin.",3,1,1,1,0,1,0,0,0,,,,,"Creed1, Michael (Son)","Other relatives: Creed, Michael (Father, LOCAL, Cork County Cllr, 1950-64); Creed2, Michael (Nephew, LOCAL, Cork County Cllr 2007-)",1,4801,48,0,1,0,0,,,,,,,0,1,MOS at Dept. of Health,MOS at Dept. of the Environment,,,,0,0,Donal Creed
23,2/18/1982,1982,Cork North West,106,FG,2,"Creed, Donal",1914,0,3,6,40156,8374,33731,33494,237,.84,7305,8142,.2181,.87,4,,1,3,0,0,0,.,0,58,1924,58,1924,,0,1,1,0,0,1,7,6,"Carrigaphooca, Macroom, County Cork",1,Farm Owner,6,3,14,De La Salle School,0,"University College Cork (Diplomas in Social and Rural Science, Public Admin.)",0,"Social and Rural Science, Public Admin.",3,1,1,1,0,1,0,0,0,,,,,"Creed1, Michael (Son)","Other relatives: Creed, Michael (Father, LOCAL, Cork County Cllr, 1950-64); Creed2, Michael (Nephew, LOCAL, Cork County Cllr 2007-)",1,4801,48,0,0,0,0,,,,,,,0,0,,,,,,1,0,Donal Creed
24,11/24/1982,1982,Cork North West,106,FG,2,"Creed, Donal",1914,0,3,6,40562,8310,33471,33237,234,.8194,8882,8882,.2672,1.07,0,,1,1,0,0,0,.,0,58,1924,58,1924,,0,1,1,0,0,1,8,7,"Carrigaphooca, Macroom, County Cork",1,Farm Owner,6,3,14,De La Salle School,0,"University College Cork (Diplomas in Social and Rural Science, Public Admin.)",0,"Social and Rural Science, Public Admin.",3,1,1,1,0,1,0,0,0,,,,,"Creed1, Michael (Son)","Other relatives: Creed, Michael (Father, LOCAL, Cork County Cllr, 1950-64); Creed2, Michael (Nephew, LOCAL, Cork County Cllr 2007-)",1,4801,48,0,1,0,0,,,,,,,0,1,MOS at Dept. of Education,,,,,1,0,Donal Creed
25,2/17/1987,1987,Cork North West,106,FG,2,"Creed, Donal",1914,0,3,5,41441,8352,33688,33404,284,.8061,7057,8479,.2113,.84,3,Made Quota,1,2,0,0,0,.,0,63,1924,63,1924,,0,1,1,0,0,1,9,8,"Carrigaphooca, Macroom, County Cork",1,Farm Owner,6,3,14,De La Salle School,0,"University College Cork (Diplomas in Social and Rural Science, Public Admin.)",0,"Social and Rural Science, Public Admin.",3,1,1,1,0,1,0,0,0,,,,,"Creed1, Michael (Son)","Other relatives: Creed, Michael (Father, LOCAL, Cork County Cllr, 1950-64); Creed2, Michael (Nephew, LOCAL, Cork County Cllr 2007-)",1,4801,48,0,0,0,0,,,,,,,0,0,,,,,,1,0,Donal Creed
22,6/11/1981,1981,Cork South Central,107,FG,2,"Cregan, Denis",1917,0,5,10,64507,8323,50333,49934,399,.78,2109,2210,.0422,.25,4,,0,0,0,0,0,.,0,41,1940,41,1940,,0,0,1,0,0,0,1,0,"Lough Parish, Cork",1,Publican,3,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,"Son, Derek Cregan, was unsuccessful in 2014 local elections",1,99999,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Denis Cregan
23,2/18/1982,1982,Cork South Central,107,FG,2,"Cregan, Denis",1917,0,5,10,64507,8080,48823,48476,347,.757,1168,1192,.0241,.14,2,,0,0,0,0,0,.,0,42,1940,42,1940,,0,0,1,0,0,0,2,0,"Lough Parish, Cork",1,Publican,3,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,"Son, Derek Cregan, was unsuccessful in 2014 local elections",1,99999,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Denis Cregan
27,11/25/1992,1992,Cork South Central,107,FG,2,"Cregan, Denis",1917,0,5,18,76141,8933,54307,53595,712,.7093,2925,4552,.0546,.33,14,Eliminated,0,0,0,0,0,.,0,52,1940,52,1940,,0,0,1,1,1,0,3,0,"Lough Parish, Cork",1,Publican,3,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,"Son, Derek Cregan, was unsuccessful in 2014 local elections",1,99999,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Denis Cregan
30,5/24/2007,2007,Dublin South East,118,FG,2,"Creighton, Lucinda",1922,0,4,13,63468,6769,34134,33842,292,.537814331631688,6311,6925,.1865,.93,5,Made Quota,1,2,0,0,0,.,1,27,1980,27,1980,,0,0,1,0,0,0,1,1,County Mayo,0,Barrister,2,4,16,"Convent of Mercy, Claremorris, Co Mayo",0,"TCD (LLB); New York Bar; King's Inns, Dublin (Barrister-at-Law)",0,Law,1,0,0,0,0,0,0,0,0,,,,,,Married Paul Bradford in 2011,1,99999,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Lucinda Creighton
31,2/25/2011,2011,Dublin South East,118,FG,2,"Creighton, Lucinda",1922,0,4,16,58217,6984,35246,34919,327,.605,6619,7428,.1896,.95,6,Made Quota,1,2,0,0,0,.,1,31,1980,31,1980,,0,1,1,0,0,0,2,2,County Mayo,0,Barrister,2,4,16,"Convent of Mercy, Claremorris, Co Mayo",0,"TCD (LLB); New York Bar; King's Inns, Dublin (Barrister-at-Law)",0,Law,1,0,0,0,0,0,0,0,0,,,,,,Married Paul Bradford in 2011,1,99999,,0,1,0,0,,,,,,,0,1,MOS for European Affairs,,,,,0,0,Lucinda Creighton
32,2/26/2016,2016,Dublin Bay South,118.5,RI,26,"Creighton, Lucinda",1922,0,4,14,73066,7941,40016,39703,313,.5477,4229,4820,.1056827269092363,.5325525752424128,5,eliminated,0,0,0,0,0,.,1,36,1980,36,1980,,0,1,1,0,0,0,3,2,County Mayo,0,Barrister,2,4,16,"Convent of Mercy, Claremorris, Co Mayo",0,"TCD (LLB); New York Bar; King's Inns, Dublin (Barrister-at-Law)",0,Law,1,0,0,0,0,0,0,0,0,,,,,,Married Paul Bradford in 2011,1,99999,,0,0,0,0,,,,,,,0,0,,,,,,1,0,Lucinda Creighton
13,2/4/1948,1948,Carlow Kilkenny,101,FG,2,"Crotty, Patrick J",1947,0,5,14,61031,7609,45652,45652,,,5438,7884,.1191,.71,10,,1,3,0,0,0,.,0,46,1902,46,1902,1970,0,0,1,1,0,0,1,1,"Kilkenny, County Kilkenny",1,Bakery Proprietor,7,,,,,,,,,1,0,1,0,1,0,0,0,,,,,"Crotty, Kieran (Son); Fitzgerald, David (Grandson, unsuccessful)","Other relatives: Pat Crotty (Grandson, Councillor, Mayor, LOCAL); David Fitzgerald (Grandson, Kilkenny Council, Mayor, LOCAL)",1,4901,49,0,1,0,0,,,,,,,0,0,,,,,,0,0,Patrick J Crotty
14,5/30/1951,1951,Carlow Kilkenny,101,FG,2,"Crotty, Patrick J",1947,0,5,9,58947,7680,46076,46076,,,7901,7901,.1715,1.03,1,,1,2,0,0,0,.,0,49,1902,49,1902,1970,0,1,1,1,0,0,2,2,"Kilkenny, County Kilkenny",1,Bakery Proprietor,7,,,,,,,,,1,0,1,0,1,0,0,0,,,,,"Crotty, Kieran (Son); Fitzgerald, David (Grandson, unsuccessful)","Other relatives: Pat Crotty (Grandson, Councillor, Mayor, LOCAL); David Fitzgerald (Grandson, Kilkenny Council, Mayor, LOCAL)",1,4901,49,0,0,0,0,,,,,,,0,0,,,,,,0,0,Patrick J Crotty
15,5/18/1954,1954,Carlow Kilkenny,101,FG,2,"Crotty, Patrick J",1947,0,5,9,58947,7694,46162,46162,,,8492,8492,.184,1.1,1,,1,2,0,0,0,.,0,52,1902,52,1902,1970,0,1,1,1,0,0,3,3,"Kilkenny, County Kilkenny",1,Bakery Proprietor,7,,,,,,,,,1,0,1,0,1,0,0,0,,,,,"Crotty, Kieran (Son); Fitzgerald, David (Grandson, unsuccessful)","Other relatives: Pat Crotty (Grandson, Councillor, Mayor, LOCAL); David Fitzgerald (Grandson, Kilkenny Council, Mayor, LOCAL)",1,4901,49,0,1,0,0,,,,,,,0,1,Parl. Sec. to Minister for Industry and Commerce,,,,,0,0,Patrick J Crotty
16,3/5/1957,1957,Carlow Kilkenny,101,FG,2,"Crotty, Patrick J",1947,0,5,11,58216,7125,42746,42746,,,5742,7457,.1343,.8100000000000001,5,,1,2,0,0,0,.,0,55,1902,55,1902,1970,0,1,1,1,0,0,4,4,"Kilkenny, County Kilkenny",1,Bakery Proprietor,7,,,,,,,,,1,0,1,0,1,0,0,0,,,,,"Crotty, Kieran (Son); Fitzgerald, David (Grandson, unsuccessful)","Other relatives: Pat Crotty (Grandson, Councillor, Mayor, LOCAL); David Fitzgerald (Grandson, Kilkenny Council, Mayor, LOCAL)",1,4901,49,0,0,0,0,,,,,,,0,0,,,,,,1,0,Patrick J Crotty
17,10/4/1961,1961,Carlow Kilkenny,101,FG,2,"Crotty, Patrick J",1947,0,5,12,57784,7191,43141,43141,,,7434,7434,.1723,1.03,1,,1,1,0,0,0,.,0,59,1902,59,1902,1970,0,1,1,1,0,0,5,5,"Kilkenny, County Kilkenny",1,Bakery Proprietor,7,,,,,,,,,1,0,1,0,1,0,0,0,,,,,"Crotty, Kieran (Son); Fitzgerald, David (Grandson, unsuccessful)","Other relatives: Pat Crotty (Grandson, Councillor, Mayor, LOCAL); David Fitzgerald (Grandson, Kilkenny Council, Mayor, LOCAL)",1,4901,49,0,0,0,0,,,,,,,0,0,,,,,,1,0,Patrick J Crotty
18,4/7/1965,1965,Carlow Kilkenny,101,FG,2,"Crotty, Patrick J",1947,0,5,10,58026,7459,44751,44751,,,6114,8152,.1366,.82,4,,1,2,0,0,0,.,0,63,1902,63,1902,1970,0,1,1,1,0,0,6,6,"Kilkenny, County Kilkenny",1,Bakery Proprietor,7,,,,,,,,,1,0,1,0,1,0,0,0,,,,,"Crotty, Kieran (Son); Fitzgerald, David (Grandson, unsuccessful)","Other relatives: Pat Crotty (Grandson, Councillor, Mayor, LOCAL); David Fitzgerald (Grandson, Kilkenny Council, Mayor, LOCAL)",1,4901,49,0,0,0,0,,,,,,,0,0,,,,,,1,0,Patrick J Crotty
17,3/10/1965,1965,Cork Mid,38,FF,1,"Crowley, Flor",1960,0,1,4,50220,19040,38078,38078,,.7582,13779,15093,.3619,.72,3,,0,0,0,0,1,By election caused by death on 9 December 1964 of Dan Desmond. The Writ for the By Election was moved on 10 February 1965.,0,31,1934,31,1934,1997,0,0,0,0,0,0,1,0,"Cork City, County Cork",1,Auctioneer,5,2,12,"Presentation Brothers College, Cork",1,NA,0,NA,,0,0,1,0,1,0,0,0,,,,,"Crowley, Brian (Son, SD, MEP)",,1,5101,51,0,0,0,0,,,,,,,0,0,,,,,,0,0,Flor Crowley
18,4/7/1965,1965,Cork Mid,38,FF,1,"Crowley, Flor",1960,0,4,9,50220,8025,40121,40121,,,7884,8185,.1965,.98,2,,1,2,0,0,0,.,0,31,1934,31,1934,1997,0,0,0,0,0,0,2,1,"Cork City, County Cork",1,Auctioneer,5,2,12,"Presentation Brothers College, Cork",1,NA,0,NA,,0,0,1,0,1,0,0,0,,,,,"Crowley, Brian (Son, SD, MEP)",,1,5101,51,0,1,0,0,,,,,,,0,0,,,,,,0,0,Flor Crowley
19,6/18/1969,1969,Cork South West,108,FF,1,"Crowley, Flor",1960,0,3,6,38219,7594,30372,30372,,,6941,10204,.2285,.91,3,,1,1,0,0,0,.,0,35,1934,35,1934,1997,0,1,0,0,0,0,3,2,"Cork City, County Cork",1,Auctioneer,5,2,12,"Presentation Brothers College, Cork",1,NA,0,NA,,0,0,1,0,1,0,0,0,,,,,"Crowley, Brian (Son, SD, MEP)",,1,5101,51,0,1,0,0,,,,,,,0,0,,,,,,0,0,Flor Crowley
20,2/28/1973,1973,Cork South West,108,FF,1,"Crowley, Flor",1960,0,3,5,38285,7616,30768,30461,307,.8037,7251,7499,.238,.95,3,,1,3,0,0,0,.,0,39,1934,39,1934,1997,0,1,0,0,0,0,4,3,"Cork City, County Cork",1,Auctioneer,5,2,12,"Presentation Brothers College, Cork",1,NA,0,NA,,0,0,1,0,1,0,0,0,,,,,"Crowley, Brian (Son, SD, MEP)",,1,5101,51,0,0,0,0,,,,,,,0,0,,,,,,0,0,Flor Crowley
21,6/16/1977,1977,Cork South West,108,FF,1,"Crowley, Flor",1960,0,3,7,40689,8324,33521,33295,226,.8238,5863,7880,.1761,.7,5,,0,0,0,0,0,.,0,43,1934,43,1934,1997,0,1,0,0,0,0,5,3,"Cork City, County Cork",1,Auctioneer,5,2,12,"Presentation Brothers College, Cork",1,NA,0,NA,,0,0,1,0,1,0,0,0,,,,,"Crowley, Brian (Son, SD, MEP)",,1,5101,51,0,0,0,0,,,,,,,0,0,,,,,,0,0,Flor Crowley
22,6/11/1981,1981,Cork South West,108,FF,1,"Crowley, Flor",1960,0,3,9,40969,8442,33999,33764,235,.83,6085,8510,.1802,.72,6,,1,2,0,0,0,.,0,47,1934,47,1934,1997,0,0,0,0,1,0,6,4,"Cork City, County Cork",1,Auctioneer,5,2,12,"Presentation Brothers College, Cork",1,NA,0,NA,,0,0,1,0,1,0,0,0,,,,,"Crowley, Brian (Son, SD, MEP)",,1,5101,51,0,0,0,0,,,,,,,0,0,,,,,,0,0,Flor Crowley
23,2/18/1982,1982,Cork South West,108,FF,1,"Crowley, Flor",1960,0,3,7,40969,8206,33029,32821,208,.805,4940,6660,.1505,.6,4,,0,0,0,0,0,.,0,48,1934,48,1934,1997,0,1,0,0,1,0,7,4,"Cork City, County Cork",1,Auctioneer,5,2,12,"Presentation Brothers College, Cork",1,NA,0,NA,,0,0,1,0,1,0,0,0,,,,,"Crowley, Brian (Son, SD, MEP)",,1,5101,51,0,0,0,0,,,,,,,0,0,,,,,,0,0,Flor Crowley
24,11/24/1982,1982,Cork South West,108,FF,1,"Crowley, Flor",1960,0,3,6,41235,8255,33201,33019,182,.8008,5340,5540,.1617,.65,0,,0,0,0,0,0,.,0,48,1934,48,1934,1997,0,0,0,0,1,0,8,4,"Cork City, County Cork",1,Auctioneer,5,2,12,"Presentation Brothers College, Cork",1,NA,0,NA,,0,0,1,0,1,0,0,0,,,,,"Crowley, Brian (Son, SD, MEP)",,1,5101,51,0,0,0,0,,,,,,,0,0,,,,,,0,0,Flor Crowley
21,6/16/1977,1977,Cork Mid,38,FG,2,"Crowley, Frank",1961,0,5,8,75031,10209,61694,61248,446,.8222,4681,5614,.0764,.46,4,,0,0,0,0,0,.,0,38,1939,38,1939,,0,0,1,0,0,0,1,0,"Cork City, County Cork",1,Auctioneer,5,2,12,"Mungret College, Limerick",0,NA,0,NA,,0,1,0,1,0,0,0,0,1,1,1,"Crowley, Patrick (Father, unsuccessful; LOCAL Cork County Cllr 1920-40)",,,1,20102,201,1,0,0,0,,,,,,,0,0,,,,,,0,0,Frank Crowley
22,6/11/1981,1981,Cork North West,106,FG,2,"Crowley, Frank",1961,0,3,5,40156,8487,34182,33947,235,.852,6174,8869,.1819,.73,4,,1,3,0,0,0,.,0,42,1939,42,1939,,0,0,1,0,0,0,2,1,"Cork City, County Cork",1,Auctioneer,5,2,12,"Mungret College, Limerick",0,NA,0,NA,,0,1,0,1,0,0,0,0,1,1,1,"Crowley, Patrick (Father, unsuccessful; LOCAL Cork County Cllr 1920-40)",,,1,20102,201,1,1,0,0,,,,,,,0,0,,,,,,0,0,Frank Crowley
23,2/18/1982,1982,Cork North West,106,FG,2,"Crowley, Frank",1961,0,3,6,40156,8374,33731,33494,237,.84,7240,8754,.2162,.86,3,,1,2,0,0,0,.,0,43,1939,43,1939,,0,1,1,0,0,0,3,2,"Cork City, County Cork",1,Auctioneer,5,2,12,"Mungret College, Limerick",0,NA,0,NA,,0,1,0,1,0,0,0,0,1,1,1,"Crowley, Patrick (Father, unsuccessful; LOCAL Cork County Cllr 1920-40)",,,1,20102,201,1,0,0,0,,,,,,,0,0,,,,,,0,0,Frank Crowley
24,11/24/1982,1982,Cork North West,106,FG,2,"Crowley, Frank",1961,0,3,6,40562,8310,33471,33237,234,.8194,7381,9172,.2221,.89,0,,1,2,0,0,0,.,0,43,1939,43,1939,,0,1,1,0,0,0,4,3,"Cork City, County Cork",1,Auctioneer,5,2,12,"Mungret College, Limerick",0,NA,0,NA,,0,1,0,1,0,0,0,0,1,1,1,"Crowley, Patrick (Father, unsuccessful; LOCAL Cork County Cllr 1920-40)",,,1,20102,201,1,1,0,0,,,,,,,0,0,,,,,,0,0,Frank Crowley
25,2/17/1987,1987,Cork North West,106,FG,2,"Crowley, Frank",1961,0,3,5,41441,8352,33688,33404,284,.8061,7431,8518,.2225,.89,2,Made Quota,1,1,0,0,0,.,0,48,1939,48,1939,,0,1,1,0,0,0,5,4,"Cork City, County Cork",1,Auctioneer,5,2,12,"Mungret College, Limerick",0,NA,0,NA,,0,1,0,1,0,0,0,0,1,1,1,"Crowley, Patrick (Father, unsuccessful; LOCAL Cork County Cllr 1920-40)",,,1,20102,201,1,0,0,0,,,,,,,0,0,,,,,,0,0,Frank Crowley
26,6/15/1989,1989,Cork North West,106,FG,2,"Crowley, Frank",1961,0,3,5,41098,8107,32852,32427,425,.7994,8632,8632,.2662,1.06,1,,1,2,0,0,0,.,0,50,1939,50,1939,,0,1,1,0,0,0,6,5,"Cork City, County Cork",1,Auctioneer,5,2,12,"Mungret College, Limerick",0,NA,0,NA,,0,1,0,1,0,0,0,0,1,1,1,"Crowley, Patrick (Father, unsuccessful; LOCAL Cork County Cllr 1920-40)",,,1,20102,201,1,0,0,0,,,,,,,0,0,,,,,,0,0,Frank Crowley
27,11/25/1992,1992,Cork North West,106,FG,2,"Crowley, Frank",1961,0,3,7,44848,8335,33903,33337,566,.7433,6642,8263,.1992,.8,4,Elected,1,2,0,0,0,.,0,53,1939,53,1939,,0,1,1,0,0,0,7,6,"Cork City, County Cork",1,Auctioneer,5,2,12,"Mungret College, Limerick",0,NA,0,NA,,0,1,0,1,0,0,0,0,1,1,1,"Crowley, Patrick (Father, unsuccessful; LOCAL Cork County Cllr 1920-40)",,,1,20102,201,1,1,0,0,,,,,,,0,0,,,,,,0,0,Frank Crowley
28,6/6/1997,1997,Cork North West,106,FG,2,"Crowley, Frank",1961,0,3,6,47119,8691,35164,34763,401,.7378,6253,7913,.1799,.72,3,Not Elected,0,0,0,0,0,.,0,58,1939,58,1939,,0,1,1,0,0,0,8,6,"Cork City, County Cork",1,Auctioneer,5,2,12,"Mungret College, Limerick",0,NA,0,NA,,0,1,0,1,0,0,0,0,1,1,1,"Crowley, Patrick (Father, unsuccessful; LOCAL Cork County Cllr 1920-40)",,,1,20102,201,1,0,0,0,,,,,,,0,0,,,,,,0,0,Frank Crowley
5,6/9/1927,1927,Kerry,124,FF,1,"Crowley, Fred",1962,0,7,20,78540,6736,53885,53885,,,3370,6584,.0625,.5,15,,0,0,0,0,0,.,0,47,1880,47,1880,1945,0,0,1,0,0,0,1,0,"Gurteen, County Cork",0,"Lecturer, Farmer",2,3,14,"North Monastery School, Cork",0,"University of Leeds (1909–12), diploma in textile industry (July 1912)",0,Textile Industry,8,1,0,1,0,1,0,0,0,,,,,"Crowley, Honor (Widow, married in 1939)",,1,5001,50,0,0,0,0,,,,,,,0,0,,,,,,0,0,Fred Crowley
6,9/15/1927,1927,Kerry,124,FF,1,"Crowley, Fred",1962,0,7,11,78540,6987,55891,55891,,,5762,6401,.1031,.82,6,,1,6,0,0,0,.,0,47,1880,47,1880,1945,0,0,1,0,0,0,2,1,"Gurteen, County Cork",0,"Lecturer, Farmer",2,3,14,"North Monastery School, Cork",0,"University of Leeds (1909–12), diploma in textile industry (July 1912)",0,Textile Industry,8,1,0,1,0,1,0,0,0,,,,,"Crowley, Honor (Widow, married in 1939)",,1,5001,50,0,0,0,0,,,,,,,0,0,,,,,,0,0,Fred Crowley
7,2/16/1932,1932,Kerry,124,FF,1,"Crowley, Fred",1962,0,7,10,79465,7539,60310,60310,,,7134,7675,.1183,.95,3,,1,5,0,0,0,.,0,52,1880,52,1880,1945,0,1,1,0,0,0,3,2,"Gurteen, County Cork",0,"Lecturer, Farmer",2,3,14,"North Monastery School, Cork",0,"University of Leeds (1909–12), diploma in textile industry (July 1912)",0,Textile Industry,8,1,0,1,0,1,0,0,0,,,,,"Crowley, Honor (Widow, married in 1939)",,1,5001,50,0,1,0,0,,,,,,,0,0,,,,,,0,0,Fred Crowley
